Gene	p_val	p_val_adj
LOC102724832	0.9453722603922	0.977705155775064
ALB	0.945727849113742	0.977705155775064
CXCL1	0.870078562765301	0.977705155775064
PPBP	0.918487725869586	0.977705155775064
CXCL5	0.95003112634852	0.977705155775064
EREG	0.796859020629281	0.977705155775064
THAP6	0.872465319338313	0.977705155775064
PPEF2	0.952643164240371	0.977705155775064
ART3	0.922275698535224	0.977705155775064
CXCL11	0.886299633519265	0.977705155775064
FAM47E	0.835245192960164	0.977705155775064
SHROOM3	0.898378993769521	0.977705155775064
SOWAHB	0.943443110044855	0.977705155775064
FRAS1	0.891111777726831	0.977705155775064
ANXA3	0.871088876368031	0.977705155775064
LINC01094	0.932783343347134	0.977705155775064
FGF5	0.9220144429764	0.977705155775064
BMP3	0.971309584235482	0.977705155775064
TMEM150C	0.931029638076617	0.977705155775064
NKX6-1	0.971309584235482	0.977705155775064
LOC101929015	0.971309584235482	0.977705155775064
SLC10A6	0.971309584235482	0.977705155775064
LOC102723404	0.946783876737631	0.977705155775064
SPP1	0.806979345138507	0.977705155775064
PKD2	0.827259485789364	0.977705155775064
LOC102723458	0.809048465833341	0.977705155775064
HERC3	0.833006510327898	0.977705155775064
RNU6-33P	0.943642332825937	0.977705155775064
LOC101929194	0.971309584235482	0.977705155775064
BMPR1B-AS1	0.971309584235482	0.977705155775064
BMPR1B	0.971309584235482	0.977705155775064
UNC5C	0.945262076766071	0.977705155775064
LOC100507053	0.83724360509753	0.977705155775064
FLJ20021	0.799704295281514	0.977705155775064
LOC101929375	0.765112504920855	0.977705155775064
SLC9B1	0.968842570768001	0.977705155775064
LOC101929491	0.883151712292815	0.977705155775064
LOC102724049	0.935253687416895	0.977705155775064
COL25A1	0.95151115528775	0.977705155775064
RRH	0.84485473325753	0.977705155775064
LRIT3	0.837854313834672	0.977705155775064
ENPEP	0.917296792690827	0.977705155775064
AP1AR	0.795053865109765	0.977705155775064
ANK2	0.891678069962464	0.977705155775064
LOC102723928	0.946377207395653	0.977705155775064
LOC102723967	0.971309584235482	0.977705155775064
MYOZ2	0.971309584235482	0.977705155775064
USP53	0.754927570660477	0.977705155775064
LOC101926936	0.945234711526985	0.977705155775064
MAD2L1	0.762105319776357	0.977705155775064
QRFPR	0.877497985546059	0.977705155775064
CETN4P	0.832252846823673	0.977705155775064
BBS12	0.751227475925857	0.977705155775064
FGF2	0.733079798793343	0.977705155775064
LINC01091	0.895110927049752	0.977705155775064
ANKRD50	0.894950500418768	0.977705155775064
HSPA4L	0.748288450132599	0.977705155775064
LOC101927163	0.901822436853069	0.977705155775064
LOC100507487	0.918735636153357	0.977705155775064
LOC102724309	0.971309584235482	0.977705155775064
LOC101927359	0.971309584235482	0.977705155775064
SLC7A11	0.737296651275108	0.977705155775064
SCOC	0.795132733551356	0.977705155775064
CLGN	0.971309584235482	0.977705155775064
FREM3	0.971309584235482	0.977705155775064
GYPE	0.898389690581511	0.977705155775064
LOC101927636	0.948456581871441	0.977705155775064
GYPB	0.971309584235482	0.977705155775064
HHIP-AS1	0.881152248763098	0.977705155775064
HHIP	0.930117011052794	0.977705155775064
SMAD1-AS2	0.971309584235482	0.977705155775064
TTC29	0.949549493519356	0.977705155775064
SH3D19	0.805303671737451	0.977705155775064
LOC100505685	0.971309584235482	0.977705155775064
DEAR	0.922171785080594	0.977705155775064
LOC102724121	0.811898111208479	0.977705155775064
LOC729870	0.971309584235482	0.977705155775064
RNF175	0.918636239431474	0.977705155775064
LOC101927947	0.971309584235482	0.977705155775064
DCHS2	0.971309584235482	0.977705155775064
FGB	0.971309584235482	0.977705155775064
LRAT	0.919150241304563	0.977705155775064
LOC102724776	0.971309584235482	0.977705155775064
GUCY1A3	0.885910113735755	0.977705155775064
GUCY1B3	0.809179586321474	0.977705155775064
PDGFC	0.971309584235482	0.977705155775064
FAM198B	0.893556002774695	0.977705155775064
LOC102724842	0.971309584235482	0.977705155775064
RXFP1	0.971309584235482	0.977705155775064
ANP32C	0.805104370217676	0.977705155775064
LINC01207	0.971309584235482	0.977705155775064
FAM218A	0.822477185633339	0.977705155775064
KLHL2	0.836886470788416	0.977705155775064
LINC01179	0.971309584235482	0.977705155775064
ANXA10	0.971309584235482	0.977705155775064
LOC101928172	0.880507042017733	0.977705155775064
LOC102723317	0.918228068566765	0.977705155775064
LOC102724976	0.946558001869919	0.977705155775064
SH3RF1	0.866234917983853	0.977705155775064
GALNTL6	0.945277662253339	0.977705155775064
LOC102723440	0.971309584235482	0.977705155775064
SCRG1	0.794349765284305	0.977705155775064
LOC101928439	0.971309584235482	0.977705155775064
HAND2	0.894398496288235	0.977705155775064
LOC102723627	0.848179803756573	0.977705155775064
GLRA3	0.971309584235482	0.977705155775064
GPM6A	0.943935818069349	0.977705155775064
WDR17	0.893646875148326	0.977705155775064
SPATA4	0.829421024799211	0.977705155775064
LINC01099	0.971309584235482	0.977705155775064
CLDN22	0.971309584235482	0.977705155775064
LOC728175	0.842085440696227	0.977705155775064
PRIMPOL	0.865849718324138	0.977705155775064
LOC731424	0.947977345967043	0.977705155775064
PDLIM3	0.944044402381045	0.977705155775064
SORBS2	0.902581588561248	0.977705155775064
F11	0.971309584235482	0.977705155775064
FAT1	0.971309584235482	0.977705155775064
ZFP42	0.971309584235482	0.977705155775064
LOC101930035	0.971309584235482	0.977705155775064
LOC728339	0.971309584235482	0.977705155775064
FRG2	0.971309584235482	0.977705155775064
DBET	0.971309584235482	0.977705155775064
LOC102723996	0.777570658291154	0.977705155775064
LOC102724200	0.818677841056586	0.977705155775064
LOC102724334	0.966060886416039	0.977705155775064
LOC102724843	0.946836946105617	0.977705155775064
LOC102724951	0.775425333599596	0.977705155775064
LOC102723451	0.902720218111546	0.977705155775064
LOC102723570	0.971309584235482	0.977705155775064
LOC102723603	0.943443289415142	0.977705155775064
MIR3648-1	0.804258753415068	0.977705155775064
LOC101927345	0.949507956026756	0.977705155775064
BAGE	0.971309584235482	0.977705155775064
TPTE	0.834636420154992	0.977705155775064
ANKRD30BP2	0.916621929382721	0.977705155775064
LOC441956	0.971309584235482	0.977705155775064
GeneID:54094	0.956032578971009	0.977705155775064
MIR99AHG	0.832579513141605	0.977705155775064
LOC101927797	0.945972148550086	0.977705155775064
NCAM2	0.971309584235482	0.977705155775064
LINC00515	0.971309584235482	0.977705155775064
CYYR1	0.911339007855909	0.977705155775064
LOC101930580	0.835710514726704	0.977705155775064
LINC00189	0.944523038137936	0.977705155775064
BACH1-IT2	0.91672562197318	0.977705155775064
GRIK1	0.843190584630762	0.977705155775064
GRIK1-AS1	0.943469587974008	0.977705155775064
CLDN8	0.944324795801717	0.977705155775064
LOC102724449	0.736740506920323	0.977705155775064
HUNK	0.971309584235482	0.977705155775064
MRAP	0.923299747833385	0.977705155775064
SNORA80A	0.971309584235482	0.977705155775064
PAXBP1-AS1	0.948727917343147	0.977705155775064
C21orf62	0.772905494319846	0.977705155775064
OLIG2	0.971309584235482	0.977705155775064
LOC400863	0.801011852429446	0.977705155775064
SLC5A3	0.882034310364333	0.977705155775064
LOC388820	0.971309584235482	0.977705155775064
KCNE1	0.971309584235482	0.977705155775064
LINC01426	0.94347167678958	0.977705155775064
RUNX1-IT1	0.94666588167813	0.977705155775064
LINC01436	0.899788213215943	0.977705155775064
LOC100133286	0.800291873598706	0.977705155775064
CLDN14	0.919224688675446	0.977705155775064
SIM2	0.971309584235482	0.977705155775064
RIPPLY3	0.971309584235482	0.977705155775064
KCNJ6	0.86365741956907	0.977705155775064
ERG	0.971309584235482	0.977705155775064
LINC00114	0.874885213653808	0.977705155775064
LOC400867	0.958240435548291	0.977705155775064
LOC102724740	0.945635011936553	0.977705155775064
BRWD1-AS1	0.971309584235482	0.977705155775064
B3GALT5	0.971309584235482	0.977705155775064
PCP4	0.94501212165619	0.977705155775064
TMPRSS2	0.94419100095367	0.977705155775064
LINC00479	0.971309584235482	0.977705155775064
RIPK4	0.796934318428419	0.977705155775064
PRDM15	0.777095448924732	0.977705155775064
C2CD2	0.871534135386851	0.977705155775064
ZNF295-AS1	0.762698875677216	0.977705155775064
UMODL1	0.813105911212288	0.977705155775064
LOC101928233	0.847541834201722	0.977705155775064
LOC102725326	0.74991990168132	0.977705155775064
NDUFV3	0.843411227965732	0.977705155775064
LOC101928369	0.971309584235482	0.977705155775064
LINC00322	0.971309584235482	0.977705155775064
LINC00319	0.971309584235482	0.977705155775064
LOC284837	0.930287931971343	0.977705155775064
AGPAT3	0.93317143781162	0.977705155775064
LOC101928533	0.971309584235482	0.977705155775064
LRRC3-AS1	0.971309584235482	0.977705155775064
LRRC3DN	0.770759380997431	0.977705155775064
C21orf90	0.894713596034325	0.977705155775064
LINC01424	0.767993829711263	0.977705155775064
FAM207A	0.78981900014484	0.977705155775064
SSR4P1	0.740144333213661	0.977705155775064
ADARB1	0.75268019881343	0.977705155775064
LOC102723489	0.786626523639827	0.977705155775064
LOC101928717	0.943508208318433	0.977705155775064
LOC100129027	0.971309584235482	0.977705155775064
FTCD	0.891328664524063	0.977705155775064
LOC102723554	0.891888526896228	0.977705155775064
FOXD4	0.885874816217847	0.977705155775064
C9orf66	0.902260364254686	0.977705155775064
DMRT2	0.768257828027228	0.977705155775064
SMARCA2	0.886382811795641	0.977705155775064
DSERG1	0.86560761266342	0.977705155775064
LOC101929330	0.928871525156745	0.977705155775064
CDC37L1-AS1	0.945361891526536	0.977705155775064
MLANA	0.921871333291429	0.977705155775064
IL33	0.871274969761043	0.977705155775064
LOC102725181	0.971309584235482	0.977705155775064
LURAP1L-AS1	0.971309584235482	0.977705155775064
LINC01235	0.971309584235482	0.977705155775064
NFIB	0.78917176274106	0.977705155775064
RNU6-14P	0.971309584235482	0.977705155775064
LOC100506331	0.971309584235482	0.977705155775064
SCARNA8	0.925747437805241	0.977705155775064
MAP1LC3BP1	0.927448435352807	0.977705155775064
FOCAD-AS1	0.837617545181399	0.977705155775064
IFNW1	0.943856257246387	0.977705155775064
IFNA22P	0.943484294751622	0.977705155775064
KLHL9	0.892186990432987	0.977705155775064
TUSC1	0.971309584235482	0.977705155775064
LRRC19	0.971309584235482	0.977705155775064
TAF1L	0.913488461828359	0.977705155775064
AQP7	0.835690584373419	0.977705155775064
NOL6	0.823150938022937	0.977705155775064
ANKRD18B	0.880839225433998	0.977705155775064
PTENP1-AS	0.794249982421638	0.977705155775064
LINC01251	0.733401720029248	0.977705155775064
NUDT2	0.913392899547396	0.977705155775064
C9orf24	0.830402360430775	0.977705155775064
DNAI1	0.943441278487834	0.977705155775064
CCL27	0.921142305037583	0.977705155775064
LOC101929761	0.938276653679094	0.977705155775064
CCL19	0.827037092849688	0.977705155775064
C9orf131	0.887747209152715	0.977705155775064
FANCG	0.802030930828405	0.977705155775064
LOC102724286	0.971309584235482	0.977705155775064
CA9	0.917328047256254	0.977705155775064
TPM2	0.835598043370532	0.977705155775064
NPR2	0.735760571169149	0.977705155775064
FAM221B	0.874165822858674	0.977705155775064
LINC00950	0.844678144818476	0.977705155775064
CCIN	0.944116233945046	0.977705155775064
LOC100130458	0.971309584235482	0.977705155775064
GRHPR	0.833099624742013	0.977705155775064
FRMPD1	0.971309584235482	0.977705155775064
IGFBPL1	0.971309584235482	0.977705155775064
FAM220BP	0.971309584235482	0.977705155775064
LOC728673	0.876314882289219	0.977705155775064
LOC102725104	0.946101130457236	0.977705155775064
LOC102724462	0.971309584235482	0.977705155775064
GXYLT1P3	0.927914762473042	0.977705155775064
LOC102724655	0.917453012163617	0.977705155775064
LOC101930147	0.971309584235482	0.977705155775064
LOC101928413	0.892796655996373	0.977705155775064
LOC102725126	0.911548357242766	0.977705155775064
LOC102725139	0.89536850423592	0.977705155775064
LOC101928906	0.889418208439485	0.977705155775064
LOC101930004	0.971309584235482	0.977705155775064
LOC103908605	0.749643629510744	0.977705155775064
LOC101930284	0.946638430323215	0.977705155775064
LOC101060026	0.916569558836424	0.977705155775064
LOC101928261	0.971309584235482	0.977705155775064
FAM27C	0.94373628161107	0.977705155775064
LOC102723678	0.971309584235482	0.977705155775064
LOC101930026	0.971309584235482	0.977705155775064
LOC286297	0.818019869517311	0.977705155775064
LOC102724507	0.971309584235482	0.977705155775064
LOC102724923	0.971309584235482	0.977705155775064
FAM27E3	0.948779325510431	0.977705155775064
LOC102723624	0.971309584235482	0.977705155775064
PGM5	0.971309584235482	0.977705155775064
LINC01506	0.78331115439946	0.977705155775064
LOC100996482	0.971309584235482	0.977705155775064
TJP2	0.785685764438741	0.977705155775064
FAM189A2	0.971309584235482	0.977705155775064
C9orf135	0.949788386831408	0.977705155775064
MAMDC2	0.849827943002359	0.977705155775064
MAMDC2-AS1	0.971309584235482	0.977705155775064
TRPM3	0.953114200379206	0.977705155775064
LOC102724516	0.737403368181974	0.977705155775064
TMC1	0.765632912743202	0.977705155775064
TRPM6	0.971309584235482	0.977705155775064
C9orf40	0.729465757273505	0.977705155775064
RFK	0.80423459187727	0.977705155775064
LOC102723932	0.971309584235482	0.977705155775064
SPATA31B1P	0.971309584235482	0.977705155775064
RASEF	0.971309584235482	0.977705155775064
GKAP1	0.825437620751124	0.977705155775064
LOC101927529	0.971309584235482	0.977705155775064
LOC101927575	0.971309584235482	0.977705155775064
LOC102724057	0.943573642181904	0.977705155775064
C9orf153	0.918203017318548	0.977705155775064
LOC102724090	0.943734659787244	0.977705155775064
LOC100506834	0.918162681061046	0.977705155775064
LOC440173	0.900976440414383	0.977705155775064
LOC392364	0.971309584235482	0.977705155775064
SPATA31C1	0.971309584235482	0.977705155775064
CDK20	0.768202013657759	0.977705155775064
LOC102724156	0.971309584235482	0.977705155775064
SPATA31C2	0.943441311631499	0.977705155775064
NXNL2	0.971309584235482	0.977705155775064
C9orf47	0.947571797934592	0.977705155775064
S1PR3	0.735137012408305	0.977705155775064
SHC3	0.869166305331767	0.977705155775064
DIRAS2	0.789486201842398	0.977705155775064
LOC102724271	0.971309584235482	0.977705155775064
LOC100128076	0.971309584235482	0.977705155775064
SNORA84	0.904584869096891	0.977705155775064
ECM2	0.945576918511364	0.977705155775064
ANKRD19P	0.880761936456814	0.977705155775064
LOC642943	0.944298775755717	0.977705155775064
LOC101929519	0.971309584235482	0.977705155775064
MIRLET7DHG	0.850702257971525	0.977705155775064
MIRLET7D	0.945908204937887	0.977705155775064
PCAT7	0.917134613335218	0.977705155775064
LINC00476	0.914471063911645	0.977705155775064
GeneID:101928170	0.971309584235482	0.977705155775064
HSD17B3	0.806600489712539	0.977705155775064
SLC35D2	0.911730986422755	0.977705155775064
LOC100132781	0.911352350212919	0.977705155775064
LOC441454	0.863082751692912	0.977705155775064
NUTM2G	0.971309584235482	0.977705155775064
LOC101928337	0.951585867570794	0.977705155775064
FOXE1	0.971309584235482	0.977705155775064
LOC101928408	0.943524847442899	0.977705155775064
GABBR2	0.971309584235482	0.977705155775064
ANKS6	0.854776471332672	0.977705155775064
GALNT12	0.853631906478898	0.977705155775064
TMEFF1	0.971309584235482	0.977705155775064
MURC	0.918912068352533	0.977705155775064
LPPR1	0.971309584235482	0.977705155775064
BAAT	0.971309584235482	0.977705155775064
TMEM246	0.971309584235482	0.977705155775064
GRIN3A	0.848092750342014	0.977705155775064
PPP3R2	0.946255010970918	0.977705155775064
SMC2-AS1	0.971309584235482	0.977705155775064
LOC102724761	0.944247066032207	0.977705155775064
LOC101928579	0.947844881973294	0.977705155775064
LOC102725312	0.928529368685723	0.977705155775064
TAL2	0.971309584235482	0.977705155775064
LOC340512	0.971309584235482	0.977705155775064
ACTL7B	0.946878564192591	0.977705155775064
TMEM245	0.928786127690266	0.977705155775064
PALM2-AKAP2	0.971309584235482	0.977705155775064
C9orf152	0.971309584235482	0.977705155775064
MUSK	0.971309584235482	0.977705155775064
LPAR1	0.946733511950839	0.977705155775064
LOC102724882	0.918030701682774	0.977705155775064
KIAA1958	0.932537628422874	0.977705155775064
SLC46A2	0.971309584235482	0.977705155775064
ZFP37	0.734576039338608	0.977705155775064
WDR31	0.731726537720882	0.977705155775064
ORM1	0.971309584235482	0.977705155775064
ORM2	0.94928870991597	0.977705155775064
C9orf91	0.914783218403984	0.977705155775064
TNFSF15	0.870994829521282	0.977705155775064
PAPPA	0.918298518317346	0.977705155775064
TLR4	0.771786333798075	0.977705155775064
LOC101928826	0.82694612191299	0.977705155775064
BRINP1	0.971309584235482	0.977705155775064
LOC102723309	0.945755844062187	0.977705155775064
PSMD5-AS1	0.900670360439867	0.977705155775064
C5	0.804708543741822	0.977705155775064
GSN-AS1	0.951105707363927	0.977705155775064
LOC101928876	0.971309584235482	0.977705155775064
MORN5	0.943441999509615	0.977705155775064
OR1J2	0.971309584235482	0.977705155775064
OR1N2	0.971309584235482	0.977705155775064
GPR21	0.749699811585273	0.977705155775064
CRB2	0.86837135017726	0.977705155775064
LOC100505588	0.971309584235482	0.977705155775064
OLFML2A	0.919434139018926	0.977705155775064
WDR38	0.919691514452925	0.977705155775064
LOC102723420	0.971309584235482	0.977705155775064
GAPVD1	0.77033962358778	0.977705155775064
LOC101929014	0.878222959696694	0.977705155775064
LOC101929040	0.945988305739494	0.977705155775064
ANGPTL2	0.971309584235482	0.977705155775064
MIR3911	0.947485445574063	0.977705155775064
C9orf117	0.871074680273082	0.977705155775064
DNM1	0.749805594984175	0.977705155775064
NUP188	0.776307282495114	0.977705155775064
LOC101929314	0.943441827742886	0.977705155775064
