Gene	p_val	p_val_adj
TRNAU1AP	0.0448280919283317	0.117386612373881
PTTG1IP	0.0448601868618975	0.117456153452731
EPC2	0.0448790059852299	0.117490921976886
AGPS	0.0449676675234151	0.117708503188915
ZNF407	0.045037380890332	0.117861892142419
TRIM41	0.0450324270454365	0.117861892142419
PCNA	0.0451158413452519	0.118052406971973
ANAPC7	0.0451213132268397	0.118052406971973
MRPL32	0.0452469856234211	0.11836660553861
LOC102725444	0.0452951831368397	0.118478076463505
LOC101928422	0.0453193100238462	0.118526566405935
RBM17	0.0453678818599139	0.11863896898706
ACAD10	0.045458753155751	0.118861945127255
DAG1	0.0454934251376716	0.118937938895431
ZNF420	0.045555249220494	0.119081208875062
LINC01215	0.0455594553381863	0.119081208875062
LOC441242	0.0457370272358864	0.119530606730583
MPDU1	0.0457950078824699	0.119667388759416
KIF2C	0.0458326301657137	0.119750944998701
MBOAT7	0.0458395841157805	0.119754360671036
BAD	0.0459077154879652	0.119917579759671
OSGEPL1-AS1	0.0460463455132414	0.120205674008472
TAF1D	0.0460384163596859	0.120205674008472
BCAT1	0.0460451249572265	0.120205674008472
LOC101930306	0.0460246627217488	0.120205674008472
KBTBD12	0.0460305799702427	0.120205674008472
MAP7	0.0460810221715286	0.120269656146681
SCRIB	0.0460821966167449	0.120269656146681
DPM3	0.0461212302807564	0.120356718567034
FBXL20	0.0461400712433861	0.120377971551651
MRPL38	0.0461407266476504	0.120377971551651
MBD6	0.0461562766149178	0.120403728714536
LOC101927179	0.0461803057153003	0.120441987220535
LOC102724235	0.0461823010221328	0.120441987220535
ALK	0.0462102353574257	0.120500021082047
DKK3	0.0462253019686434	0.120524490306244
TPRG1L	0.0462693856356361	0.120624601175239
LY6G6C	0.0463393753247644	0.12077149256411
CDK2AP1	0.0463358177267974	0.12077149256411
TEX264	0.046342814338303	0.12077149256411
LDLR	0.0463673165095574	0.120811271792417
LGALS9B	0.0463694715385831	0.120811271792417
CYP4V2	0.0464007192733863	0.120877834952706
IL4	0.0464229440378506	0.120920879041358
ERGIC3	0.0464434841502491	0.120959524973411
MRPL11	0.0464499785769759	0.120961584683264
LOC101930023	0.0465095504206689	0.121101847184966
DNAJC25-GNG10	0.0465464235474728	0.121165125675341
EXOSC10	0.0465509922671951	0.121165125675341
DAP3	0.0465431482426013	0.121165125675341
HOXB8	0.0465811668767266	0.121228787228079
RDH13	0.0467332581320678	0.121609685701214
ZDHHC8	0.0467428326581861	0.121619677955442
LOC101927799	0.0467497529259238	0.121622762518767
CLPX	0.0468424102917654	0.121848870043881
TLK1	0.0468974227853571	0.121977010354654
TCAIM	0.0469098764995707	0.121994440319178
PTN	0.0469437589160777	0.122052622176312
TBC1D15	0.0469389372713528	0.122052622176312
ZNF587B	0.046998010296329	0.122178696048608
ZNF517	0.047007180950429	0.122187558965155
FAM192A	0.04703880343442	0.122254772455537
TAF10	0.0470607910874754	0.122296931427911
FLII	0.0471036468067683	0.122392046182086
NFE2L3	0.0471089340335896	0.122392046182086
SH3PXD2A	0.0472415645853328	0.122721595017851
THOC5	0.0472525756988506	0.122735165391454
TPM4	0.0472917945464807	0.122806952215227
LOC100508782	0.0472900204002814	0.122806952215227
NTRK1	0.0473322444348777	0.122896944169305
PCNP	0.0473916129148781	0.123036029709724
SPTBN4	0.0474198461827153	0.12306635368137
DHX57	0.0474105991688979	0.12306635368137
AGO2	0.0474207017297319	0.12306635368137
DYNC1LI1	0.0474900349580094	0.123231207804902
SLC2A13	0.0475491743516464	0.123369572993604
NT5DC2	0.0475588701398187	0.123379635220217
KRBA2	0.0475981930925925	0.123466545879122
CCDC51	0.0476429783289255	0.123567602348031
TRIP13	0.047713199808567	0.12373459788947
CORO2A	0.0477393030866911	0.123787154892107
LINC01481	0.0478387152040186	0.124029764308903
GLT8D2	0.0478936806174278	0.124157093085736
SNX29P2	0.047924420972819	0.124221598630108
TCP10L	0.0479321663905925	0.124226492094792
FBXO48	0.0479637120352434	0.124293060220362
SPIN3	0.0479780711982382	0.124315080509742
TRIM17	0.0479991391424308	0.124354476292777
TMX1	0.0480279072388397	0.124413809297827
MARCH5	0.0480340330406541	0.124414481280678
ZNF554	0.0480471117960481	0.124433159967101
FPGS	0.0481380741637301	0.124653513658655
LINC01011	0.0481932607677493	0.124781183538326
HDAC8	0.0482134809860466	0.124818298919931
SMURF1	0.0482911572562614	0.125004133173537
ZNF69	0.0483141275563707	0.125048330145901
HIPK1	0.0483382400687685	0.12509547228535
EPT1	0.0484072774453331	0.125258850666255
C21orf2	0.0484206285329586	0.12527811271526
FAM117A	0.0484633432514403	0.125373332968595
UBA6-AS1	0.0485518979808618	0.12558710237567
UBE2D4	0.0485585798830178	0.125589068555981
ZNF483	0.048639586164655	0.125783239041581
SLC45A4	0.0486516764112606	0.125799165243845
CDK13	0.0486810946483071	0.125859887273107
AP1B1	0.048723634858794	0.125949228622044
TMCO6	0.048727528331001	0.125949228622044
FAM45B	0.0488095671435179	0.126145905432577
LDB1	0.0488256356069542	0.126172057993455
GAR1	0.0488457762028529	0.126193351408223
FLJ33360	0.0488401205070578	0.126193351408223
SUV420H1	0.0488813919016809	0.126269982880737
SLCO4A1	0.0489292352818164	0.126378178279961
DHX8	0.048935519772731	0.12637901891623
FEM1A	0.0489677379201829	0.126431432409452
LINC00092	0.0489634957931266	0.126431432409452
LOC101930307	0.0489824359229825	0.126453986738237
DEPDC1	0.0489955470474635	0.126472439360103
C5orf66	0.0490174345934622	0.126513539352336
MGST2	0.0490639350708339	0.126618147357294
ACTR10	0.0491430823588902	0.126806970515555
UNQ6494	0.0491575400992832	0.126828845550559
EHMT1	0.049194038654168	0.126898140029745
LPXN	0.049196364924772	0.126898140029745
LOC101927509	0.049219732937252	0.126942976545451
PITPNM1	0.0492278680170412	0.126948519565346
LOC101929356	0.0492959969608274	0.127108754230423
ATG101	0.0493186132398591	0.127151610696685
LOC100996288	0.0494449646373153	0.127461870673172
LIN7B	0.0495707765721847	0.127770664747556
EGR3	0.0495813205690422	0.127782312143425
LLPH	0.0495890633121484	0.127786738119568
ZNF587	0.0496297085938211	0.127872733224611
MEGF11	0.049634493582846	0.127872733224611
LOC102723701	0.0496523241143976	0.127903132493398
JKAMP	0.0496648178473723	0.127919778589637
OXCT1-AS1	0.0496891847673077	0.127966998244695
SLC25A26	0.0497060300409944	0.127994837920035
CLN8	0.0497416492333157	0.128055462119466
DDX41	0.0497394244123133	0.128055462119466
ZFP91	0.0498022096391211	0.12819580798962
FLT1	0.0498473603829405	0.128257300641662
NUP160	0.0498329488414769	0.128257300641662
ALOX15P1	0.0498502890036409	0.128257300641662
LEPROT	0.0498483220112691	0.128257300641662
LSM12	0.0498750610917287	0.128299289702683
EXOC7	0.0498787082043862	0.128299289702683
C3AR1	0.0499140384273389	0.128374597012734
CISD1	0.0499318662780853	0.12840487692805
NPIPB4	0.0499946018366987	0.128550620241599
KIF11	0.0500053584599891	0.128562691504358
C12orf29	0.0500741289118052	0.128723894055947
C16orf70	0.0501743053813646	0.12896578215101
GOLGA5	0.0502134535039703	0.129050766106665
UNC119B	0.0502216773589147	0.129056262380693
RPL3	0.0502356845479218	0.129076617142273
GMIP	0.0503140114196548	0.129262211288678
FAM83G	0.0503298991682996	0.129271709042182
GPATCH4	0.0503286706112823	0.129271709042182
ZNF567	0.0503454435050546	0.129273570528532
LRRC48	0.0503484998355292	0.129273570528532
TLR9	0.0503489104378382	0.129273570528532
HIST1H2BG	0.0503902365874531	0.129364016165925
TTC5	0.0504487681718001	0.129482933001033
RRP9	0.0504481514820597	0.129482933001033
CD93	0.0504873936951514	0.129566389821729
LOC646021	0.0504947918569337	0.129569696999619
WWTR1	0.0505047500393984	0.129579571598786
MRPS33	0.0505184802735739	0.129599120556666
MFSD8	0.0505719752319549	0.129720664092803
PSMG3-AS1	0.0506155917089405	0.129816842298127
BBS1	0.0507068760147384	0.13003523899886
MYL7	0.050741452338159	0.130108175696733
ZNF396	0.0508039752178704	0.130252744973476
SLC29A2	0.0508377544835318	0.130323594474404
RILPL1	0.0509847587177231	0.130684646227396
BMF	0.0510205164036671	0.130760496905012
STARD5	0.0510780220251396	0.130892060308018
HRAS	0.051090243551613	0.130907561343797
DHRS4L1	0.0511228694918192	0.130959513973004
TAF2	0.0511179052230869	0.130959513973004
SPINT1	0.0511569496103671	0.131030988808776
UBXN2A	0.0512738300641701	0.131298646220831
ARIH2OS	0.0512680931790595	0.131298646220831
FAM104A	0.0515107245127575	0.131889345100394
POU2F2	0.0515581644993939	0.13199487599024
GORASP2	0.0515984905164255	0.132082171016578
LOC100507316	0.0516061879172803	0.132085932096268
LAGE3	0.0516252560247167	0.132102851082552
LOC101927840	0.05162505277101	0.132102851082552
CTH	0.0517572279264932	0.132424573514907
PTGER1	0.0517705321225565	0.132442635133315
C6orf100	0.051827291244485	0.132571848113983
CTXN1	0.0518426885705523	0.132595241100371
WASL	0.051850804088965	0.132600006405254
CCNB1	0.0518584780069179	0.132603641375779
NOL8	0.0518746395488256	0.132628975955575
YPEL3	0.0519467094799607	0.132797229345589
GUF1	0.0519989565605049	0.132901180428871
SUCO	0.0519999054695763	0.132901180428871
C11orf74	0.0520133074096521	0.132919414814303
CXADR	0.0520243351151502	0.132931578207483
LOC101929625	0.052082132355892	0.133063228888538
C9orf64	0.0521456616192907	0.133209490679585
LOC101928829	0.0521622720427014	0.133235874440758
RAB3D	0.0521889734103014	0.1332880236134
ZNF527	0.0522287225082845	0.133373479464864
ID1	0.0522514515675712	0.133415456879972
RIC8B	0.0522670410362007	0.133439196616798
CHEK1	0.0523370881999967	0.133601945901003
ZNF16	0.0524948527381781	0.13398854698174
HNRNPUL2	0.0525232825045094	0.134044978983831
LOC100130950	0.0525488533025415	0.134094101893912
HM13	0.0525560058490577	0.134096218966171
HIST1H1C	0.0525957979889106	0.134181605166464
MC1R	0.0526467443313837	0.1342954238369
CNEP1R1	0.0527026891158994	0.134421964013228
LOC102724330	0.0528123688839291	0.134685512180179
SPTLC1	0.0528334528663582	0.134707302683555
SEC61G	0.0528336167352796	0.134707302683555
SNCA	0.0528730826639508	0.134747190791246
TTC39B	0.0528683166149914	0.134747190791246
ASTN2	0.0528698424778894	0.134747190791246
ALG9	0.052874675677327	0.134747190791246
LOC100129518	0.0528915888293159	0.134774097788313
MORN3	0.052929655685536	0.134854894014758
MED13L	0.0530737454714139	0.135199011497162
ZNF608	0.0530774693382387	0.135199011497162
B4GALT1-AS1	0.0531260458343488	0.135306494542436
USF1	0.0532637127191967	0.135640828452056
FAM168B	0.0532912509225709	0.135694663172756
GPR64	0.053328761066543	0.135773873313234
NAPRT	0.053522465910956	0.13623449544393
TWISTNB	0.0535226793765453	0.13623449544393
MFGE8	0.0535289537219099	0.13623449544393
RMRP	0.0535558901000379	0.136286695133382
DUSP10	0.0535710309784019	0.136308869224949
RHOD	0.0535843283175461	0.136326347763738
LOC100506746	0.0536452444851249	0.136464956823861
DOLPP1	0.0537120044645278	0.13661839657996
ADPRHL1	0.0537400173856928	0.136664845312474
FARSA	0.0537431539940605	0.136664845312474
GeneID:102723993	0.0537574372372103	0.136684777475933
CIDEB	0.0537746091392343	0.13669566230671
EGOT	0.0537745925820912	0.13669566230671
LOC102723444	0.0538225089531098	0.136801027070656
HTATIP2	0.0540376071761681	0.137331284960116
RMND1	0.0540840315848508	0.137432799167447
MTVR2	0.0541437096936204	0.13756796396098
LOC285484	0.054189771208705	0.137668503569025
KIAA0930	0.0542389468703928	0.137776929599628
BAIAP2	0.0542660230579822	0.137829199642358
TM9SF2	0.0542905338364682	0.13785869805403
LOC102723652	0.0542906377851406	0.13785869805403
LOC101928969	0.0542973114474351	0.137859138175171
ARRDC2	0.0543531327911072	0.137984347645894
LOC101928044	0.0543919456736648	0.13806635354244
LINC00632	0.0544311093922008	0.138149230252489
PAPOLG	0.0545047877753887	0.1383196768147
AMZ1	0.0545336450242514	0.138376351241245
LOC653786	0.0545845665979642	0.138488992512217
TSC22D1	0.0546809500501218	0.138683758510283
FAM98C	0.054680653998596	0.138683758510283
LOC729218	0.0546682568543082	0.138683758510283
KCMF1	0.0547489659416188	0.138839659176115
THAP9	0.0548076604749426	0.138971887057937
VDAC1	0.0549069065740298	0.139206894754576
YKT6	0.0549188116207855	0.139220434718338
ASB7	0.0549545062795739	0.139277625379685
TARBP1	0.0549502732045207	0.139277625379685
CNTLN	0.0549876701598584	0.139345024345833
LOC101928431	0.0550095778776394	0.139383886216126
IWS1	0.0550187356666386	0.139390436748067
CLIP3	0.0550343359645072	0.139399505898772
LOC654342	0.055035461283026	0.139399505898772
ATF7IP2	0.0550585282186059	0.139441278535968
BCORL1	0.0550696108973558	0.139452693481925
LOC101927789	0.0550976713820821	0.13950709344212
FUT1	0.0551791776775818	0.139696788848771
APPL2	0.0553022870346624	0.139991752617703
CPB2-AS1	0.0553320195183658	0.140050300745376
TMEM216	0.0553462904226269	0.140069704926381
AHCYL2	0.0553638597852309	0.140097451178281
EPS8L2	0.0553743744457006	0.140107341117206
NEU3	0.0553896802647026	0.140129349761877
GXYLT2	0.0554089654355021	0.140161419245721
KIR2DS2	0.0554726026157644	0.140305659663105
OGT	0.0554903962977804	0.140333928533667
NMT1	0.0555851465608416	0.140556788871149
VWCE	0.0556272868349908	0.140646578349605
NUDCD3	0.0556477689746256	0.140664825317504
LOC100288175	0.0556456391964674	0.140664825317504
SS18	0.0556576306058423	0.140672986519927
E2F1	0.055667792513564	0.140681904626748
LOC102724699	0.0557603415724038	0.140899002033545
LOC101929715	0.055790666176931	0.140958833485865
C17orf80	0.0558299043116939	0.141041168629232
LEAP2	0.0559421335888629	0.141307857212078
ANO9	0.0559523812426973	0.141316910967622
EDC3	0.0561070482786162	0.141690673957239
DCTN6	0.0561517416502312	0.141786657568532
C11orf45	0.0561721062438789	0.141821193954784
ZBTB22	0.0561877190132019	0.141843726322103
TSPYL1	0.0562179273647247	0.141903094923956
XPOT	0.0562344525628557	0.141927915024758
USP42	0.0562490862418906	0.141947955856499
SPOP	0.0562717170785503	0.141988170827114
TTC32	0.056386749925912	0.142261502787145
ARCN1	0.056466801571	0.142446524053499
LOC729609	0.0564983610388719	0.142509186597573
PEX13	0.056507525166758	0.142515351853562
PIGP	0.0565482608229755	0.142601131454657
VPS13B	0.056668910767764	0.142888391340238
DNAJC13	0.0566954392188959	0.142938287559955
TSTA3	0.056867134940216	0.143354118365874
C11orf88	0.0569289147187433	0.143492800493833
HNRNPUL1	0.0569578149194736	0.143541084557623
PCNXL3	0.0569616073008748	0.143541084557623
PLAC9	0.0569904973834303	0.143596824106902
TEP1	0.0570185742474382	0.143650501620298
UTP14A	0.0570396595806225	0.143686554268422
KCNAB3	0.0571563049327687	0.143954099435227
ADCK3	0.0571594431980407	0.143954099435227
PCIF1	0.05718194076414	0.143993659430762
RLIM	0.057197364544665	0.144015399176452
LOC414300	0.0572309771071169	0.144082925271573
PDE8A	0.0572800785827924	0.144189425113811
EXOC6	0.0572931193762961	0.144205135975847
PPIE	0.0573609202262274	0.144358656242771
TMEM238	0.0573798756971281	0.144389226837291
PROS1	0.0574253507490811	0.144486515445072
TMEM130	0.0574445611037555	0.144517704850349
AP1G2	0.0574783955980737	0.144568526309766
CSTF3	0.0574771427744338	0.144568526309766
LOC101929143	0.0574866663969888	0.144572183202578
HAUS8	0.0574974400495307	0.144582132863463
PABPC4	0.057527475198582	0.14464050907072
ACSF2	0.0575381111021314	0.144650101974159
TRAF3IP2-AS1	0.057699661923097	0.145039045877094
ZNF233	0.0577973526136074	0.145267392063212
LOC101928529	0.0578275315260521	0.14532602069019
FAN1	0.0578533869964334	0.145373771495303
LOC100093631	0.0579144465004846	0.145492724636612
LOC100996251	0.0579108236691804	0.145492724636612
PANK1	0.0579398022808848	0.145525242969732
MAP4K4	0.057941114279348	0.145525242969732
ADAT3	0.0579483813583865	0.145526260728083
STAT2	0.0580354863565397	0.145727752148886
CENPL	0.0580452476181294	0.145735007870876
BCAS1	0.0581916155419896	0.14608520151687
ACTL6A	0.0582273283100073	0.146157554598016
PROSC	0.0583167258614181	0.146345685692468
KIAA0895L	0.0583229788510345	0.146345685692468
SLC7A6OS	0.0583143128379692	0.146345685692468
CCNA2	0.0583862812180892	0.146487194140925
ZZZ3	0.058611436594413	0.14703469923046
LOC102724679	0.0587164330108299	0.147269179959899
PACS1	0.058718794122072	0.147269179959899
STK38L	0.0588597660573782	0.1476052877551
KCNE2	0.0588998839611161	0.14768842977623
UROD	0.0589528163057872	0.147803679892793
ZNF182	0.0589979293588292	0.147899300926956
TRPS1	0.0590232986805801	0.147945410520948
FLJ31945	0.0590672276227599	0.148020532130863
PDPK1	0.0590639076195731	0.148020532130863
WIZ	0.0591207921308245	0.148137258921376
MAGIX	0.0591708363479855	0.148239448242178
ARNT2	0.0591825447126801	0.148239448242178
AEBP2	0.0591796599594732	0.148239448242178
FAM206A	0.0592632155439095	0.148418545989337
ZNF467	0.0592680434733919	0.148418545989337
LOC102723398	0.059316010233104	0.148521126921331
LOC399900	0.0593789003586651	0.148661045780495
EXO1	0.0594223876691951	0.148752360444793
CCDC144A	0.0594421657365227	0.148784309092432
BNIP3L	0.0594603925822606	0.1488123679354
CCDC141	0.059485263907123	0.148857047426816
FAM167A	0.0595648843088144	0.149021123796312
FAM157A	0.0595642515448189	0.149021123796312
CEP57L1	0.059594007433947	0.149076398874634
SUCLG2	0.0597032818736165	0.149332138456853
DDX60	0.0597140811509511	0.149341536916199
LOC101930655	0.0597790264666495	0.149486333369261
DDB2	0.0599054277668981	0.149784757378021
ZCCHC24	0.0600382348721423	0.150099125918707
FAM57A	0.0600868805569125	0.150203036639675
FAM109A	0.0601454346658488	0.150331688673344
PLIN3	0.0602965380752065	0.150691607294247
DIRC2	0.0603106500221617	0.150709115785319
GPR107	0.0603372275533433	0.150757766488137
NEO1	0.060357226184327	0.150789969715774
LGALS8-AS1	0.060459006458254	0.151026455708675
SEC61B	0.0604792151115591	0.151059144280526
FST	0.0605074597354651	0.151111894261628
LOC102724329	0.0605164118385694	0.151116456172422
LMBRD1	0.0605559796893247	0.151197459059477
KLHL22	0.0606864936129055	0.151505492235727
CIT	0.060709799506352	0.151545836620847
HDLBP	0.0607641067341562	0.151663548972341
SPATA5	0.0608086303606581	0.151756817214502
VPS37A	0.0608160700946263	0.151757526128584
CCDC130	0.0608685989633332	0.151870734919338
AK1	0.0609134802443044	0.151964838139185
OTOF	0.0609506490495284	0.15203968066836
SLC39A14	0.0610142535016694	0.152180440816583
FNTB	0.0610819602330697	0.152331398474005
TOMM5	0.0610927983873096	0.152340513603535
LOC102724002	0.0611152736020772	0.152378641259447
TCEA2	0.0611455310719529	0.152436161158337
LOC102723844	0.0611568811828896	0.152446536921336
VPS51	0.0611808396977689	0.152488335681077
LRRC58	0.0611928235931282	0.152500282345836
CDC25C	0.0612651199421977	0.15266251483188
EFCAB2	0.0612943830502672	0.152717490099867
NCAPD3	0.0613397306014297	0.15281252279985
SYCE1L	0.0613554779864983	0.152833800462492
NACAP1	0.0613637366283276	0.152834875186432
YEATS2	0.061370322382481	0.152834875186432
PGM2L1	0.0613885608670814	0.152862345763656
MRPL1	0.0613986075318127	0.152869414009707
SETD6	0.0614326138891472	0.152936128109054
POLA1	0.0615070806396896	0.15310354063457
IARS2	0.0615587556159922	0.153214187196803
ANP32A-IT1	0.0615775894369155	0.153243078711348
LOC220729	0.0615938723167348	0.153265615873907
